Brand,Weight,SoC,CPU,GPU,RAM,Storage,Memory cards,Display,Battery,OS,Camera,SIM card,Wi-Fi,USB,Bluetooth,Positioning,priceUrl,imageUrl,name
tcl,155 g,MediaTek MT6582M,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 416 MHz, Cores: 2","512 MB, 533 MHz",4 GB,"microSD, microSDHC, microSDXC","4.5 in, LCD, 480 x 854 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.4.2 KitKat,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/f17c2dd3/320/main.jpg,P331M;
tcl,145 g,MediaTek MT6592,"ARM Cortex-A7, 1700 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4",2 GB,16 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 720 x 1280 pixels, 24 bit","3300 mAh, Li-Ion",Android 4.2 Jelly Bean,"4096 x 3072 pixels, 1920 x 1080 pixels, 30 fps",,"b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/15712cc5/320/main.jpg,S725T;
tcl,160 g,Qualcomm Snapdragon 400 MSM8926,"ARM Cortex-A7, 1200 MHz, Cores: 4","Qualcomm Adreno 305, Cores: 1",1 GB,4 GB,"microSD, microSDHC, microSDXC","5 in, LCD, 480 x 854 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.3 Jelly Bean,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/78c72cb3,https://www.devicespecifications.com/images/model/78c72cb3/320/main.jpg,J730U;
tcl,145 g,MediaTek MT6592M,"ARM Cortex-A7, 1400 MHz, Cores: 8","ARM Mali-450 MP4, 600 MHz, Cores: 4",1 GB,8 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 720 x 1280 pixels, 24 bit","3300 mAh, Li-Ion",Android 4.2 Jelly Bean,"3264 x 2448 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/13062bbf,https://www.devicespecifications.com/images/model/13062bbf/320/main.jpg,Meme Da;
tcl,186 g,MediaTek MT6582M,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 416 MHz, Cores: 2","1 GB, 533 MHz",4 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 540 x 960 pixels, 24 bit","2500 mAh, Li-Ion",Android 4.2.2 Jelly Bean,"2592 x 1944 pixels, 1920 x 1080 pixels",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/ad1e2b82/320/main.jpg,Joy;
tcl,,Qualcomm Snapdragon 400 MSM8926,"ARM Cortex-A7, 1200 MHz, Cores: 4","Qualcomm Adreno 305, Cores: 1",1 GB,4 GB,"microSD, microSDHC, microSDXC","5 in, LCD, 720 x 1280 pixels, 24 bit","2150 mAh, Li-Ion",Android 4.3 Jelly Bean,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS, BeiDou",,https://www.devicespecifications.com/images/model/d08e2cc6/320/main.jpg,S838M;
tcl,125 g,MediaTek MT6592T,"ARM Cortex-A7, 2000 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4","2 GB, 666 MHz","16 GB, 32 GB",,"5 in, IPS, 1080 x 1920 pixels, 24 bit","2500 mAh, Li-Ion",Android 4.2 Jelly Bean,"4128 x 3096 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/83f12a5c/320/main.jpg,Idol X+;
tcl,,Qualcomm Snapdragon 400 MSM8926,"ARM Cortex-A7, 1200 MHz, Cores: 4","Qualcomm Adreno 305, Cores: 1",1 GB,4 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 720 x 1280 pixels, 24 bit","2500 mAh, Li-Ion",Android 4.3 Jelly Bean,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n","4.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/00512cc7/320/main.jpg,J938M;
tcl,185 g,MediaTek MT6582M,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 416 MHz, Cores: 2","1 GB, 533 MHz",4 GB,"microSD, microSDHC","5.5 in, IPS, 640 x 960 pixels, 24 bit","2500 mAh, Li-Ion",Android 4.2.2 Jelly Bean,"3264 x 2448 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/48c22a14/320/main.jpg,J926T;
tcl,177 g,MediaTek MT6589T,"ARM Cortex-A7, 1500 MHz, Cores: 4","PowerVR SGX544 MP, 357 MHz, Cores: 1",2 GB,16 GB,,"6 in, IPS, 1080 x 1920 pixels, 24 bit","3400 mAh, Li-Polymer",Android 4.2.2 Jelly Bean,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"a, b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/761b2a19/320/main.jpg,Hero N3 Y910T;
tcl,177 g,MediaTek MT6589T,"ARM Cortex-A7, 1500 MHz, Cores: 4","PowerVR SGX544 MP, 357 MHz, Cores: 1",2 GB,16 GB,,"6 in, IPS, 1080 x 1920 pixels, 24 bit","3400 mAh, Li-Polymer",Android 4.2.2 Jelly Bean,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"a, b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/96af2a12/320/main.jpg,Hero N3;
tcl,96 g,MediaTek MT6572,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",8 GB,,"4.3 in, IPS, 480 x 854 pixels, 24 bit","1700 mAh, Li-Ion",Android 4.2 Jelly Bean,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/66f32a1a/320/main.jpg,S530T;
tcl,120 g,MediaTek MT6589T,"ARM Cortex-A7, 1500 MHz, Cores: 4","PowerVR SGX544 MP, 357 MHz, Cores: 1",2 GB,"16 GB, 32 GB",,"5 in, IPS, 1080 x 1920 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.2.2 Jelly Bean,"4128 x 3096 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/a63f2a13/320/main.jpg,Idol X;
tcl,125 g,MediaTek MT6589,"ARM Cortex-A7, 1200 MHz, Cores: 4","PowerVR SGX544 MP, 286 MHz, Cores: 1","1 GB, 533 MHz",16 GB,"microSD, microSDHC","4.7 in, IPS, 720 x 1280 pixels, 24 bit",2000 mAh,Android 4.2.2 Jelly Bean,"3264 x 2448 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"a, b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/6fda2a15/320/main.jpg,S860;
teclast,,,"2x 2.1 GHz ARM Cortex-A72, 4x 1.7 GHz ARM Cortex-A53, Cores: 6","PowerVR GX6250, 650 MHz, Cores: 2","4 GB, 933 MHz",64 GB,"microSD, microSDHC, microSDXC","8.4 in, JDI IPS, 2560 x 1600 pixels, 24 bit","5400 mAh, Li-Polymer",Android 7.0 Nougat,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",,"a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Direct","2.0, USB Type-C",4.0,"GPS, A-GPS, BeiDou",https://www.devicespecifications.com/en/price/71d5465c,https://www.devicespecifications.com/images/model/71d5465c/320/main.jpg,T8;
teclast,533 g,Rockchip RK3368,"ARM Cortex-A53, 1500 MHz, Cores: 8","PowerVR G6110, 600 MHz",2 GB,32 GB,"microSD, microSDHC, microSDXC","10.1 in, IPS, 1920 x 1200 pixels, 24 bit","5200 mAh, Li-Polymer",Android 7.1 Nougat,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",,"a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Direct","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/8f3e459a,https://www.devicespecifications.com/images/model/8f3e459a/320/main.jpg,P10;
teclast,550 g,MediaTek MT8176,"2x 2.1 GHz ARM Cortex-A72, 4x 1.7 GHz ARM Cortex-A53, Cores: 6","PowerVR GX6250, 650 MHz, Cores: 2","4 GB, 933 MHz",64 GB,"microSD, microSDHC, microSDXC","10.1 in, IPS, 2560 x 1600 pixels, 24 bit","8100 mAh, Li-Polymer",Android 7.0 Nougat,"3264 x 2448 pixels, 1920 x 1080 pixels, 30 fps",,"a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS, BeiDou",https://www.devicespecifications.com/en/price/88404548,https://www.devicespecifications.com/images/model/88404548/320/main.jpg,T10;
teclast,879 g,Intel Celeron N3450,"Intel Apollo Lake, 2200 MHz, Cores: 4","Intel HD Graphics 500, 700 MHz, Cores: 12","6 GB, 1866 MHz",64 GB,"microSD, microSDHC, microSDXC","11.6 in, IPS, 1920 x 1080 pixels, 24 bit","8000 mAh, Li-Polymer",Microsoft Windows 10 Home,2592 x 1944 pixels,,"b, g, n, Wi-Fi Display","3.0, Standard USB",4.0,,https://www.devicespecifications.com/en/price/4b0142d5,https://www.devicespecifications.com/images/model/4b0142d5/320/main.jpg,X3 Plus;
teclast,523 g,MediaTek MT6580,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, Cores: 2","1 GB, 533 MHz",16 GB,"microSD, microSDHC, microSDXC","10.1 in, IPS, 1280 x 800 pixels, 24 bit","4900 mAh, Li-Polymer",Android 6.0 Marshmallow,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/05dd42d4,https://www.devicespecifications.com/images/model/05dd42d4/320/main.jpg,X10;
teclast,,Intel Atom x5-Z8350,"Intel Cherry Trail, 1920 MHz, Cores: 4","Intel HD Graphics 400, 500 MHz, Cores: 12","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","12.2 in, IPS, 1920 x 1200 pixels, 24 bit","10000 mAh, Li-Polymer",Android 5.1 Lollipop,2592 x 1944 pixels,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,,https://www.devicespecifications.com/images/model/d64c420f/320/main.jpg,Tbook 12 S;
teclast,911 g,Intel Core m3-7Y30,"Intel Kaby Lake, 2600 MHz, Cores: 2","Intel HD Graphics 615, 900 MHz","8 GB, 1866 MHz",256 GB,,"12.2 in, IPS, 1920 x 1200 pixels, 24 bit","5000 mAh, Li-Polymer",Android 6.0 Marshmallow,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",,"a, b, g, n","2.0, USB Type-C",4.0,,https://www.devicespecifications.com/en/price/416c3ff8,https://www.devicespecifications.com/images/model/416c3ff8/320/main.jpg,X5 Pro;
teclast,908 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","12.2 in, IPS, 1920 x 1200 pixels, 24 bit","7500 mAh, Li-Polymer",Android 5.1 Lollipop,,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/e5474210,https://www.devicespecifications.com/images/model/e5474210/320/main.jpg,Tbook 12 Pro;
teclast,887 g,Intel Atom x7-Z8750,"Intel Cherry Trail, 2560 MHz, Cores: 4","Intel HD Graphics 405, 600 MHz","8 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","11.6 in, IPS, 1920 x 1080 pixels, 24 bit","8500 mAh, Li-Polymer",Android 6.0 Marshmallow,2592 x 1944 pixels,,"b, g, n, Wi-Fi Display","2.0, USB Type-C",4.0,,https://www.devicespecifications.com/en/price/0bd4420e,https://www.devicespecifications.com/images/model/0bd4420e/320/main.jpg,Tbook 16 Power;
teclast,585 g,Intel Atom x5-Z8350,"Intel Cherry Trail, 1920 MHz, Cores: 4","Intel HD Graphics 400, 500 MHz, Cores: 12","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","10.1 in, IPS, 1920 x 1200 pixels, 24 bit","6000 mAh, Li-Polymer",Android 5.1 Lollipop,,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/cd62420d,https://www.devicespecifications.com/images/model/cd62420d/320/main.jpg,Tbook 10 S;
teclast,838 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","11.6 in, IPS, 1920 x 1080 pixels, 24 bit","9300 mAh, Li-Polymer",Android 5.1 Lollipop,2592 x 1944 pixels,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/e33f3df8,https://www.devicespecifications.com/images/model/e33f3df8/320/main.jpg,Tbook 16S;
teclast,,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","11.6 in, IPS, 1920 x 1080 pixels, 24 bit","7200 mAh, Li-Polymer",Android 5.1 Lollipop,,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/9d913df7,https://www.devicespecifications.com/images/model/9d913df7/320/main.jpg,Tbook 16 Pro;
teclast,554 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","2 GB, 4 GB, 1600 MHz","32 GB, 64 GB","microSD, microSDHC, microSDXC","9.7 in, IPS, 2048 x 1536 pixels, 24 bit","8000 mAh, Li-Polymer",Android 5.1.1 Lollipop,"1600 x 1200 pixels, 1280 x 720 pixels, 30 fps",,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/d24c3df6,https://www.devicespecifications.com/images/model/d24c3df6/320/main.jpg,X98 Plus II Dual OS;
teclast,580 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","2 GB, 1600 MHz",32 GB,"microSD, microSDHC, microSDXC","10.1 in, IPS, 1280 x 800 pixels, 24 bit","7200 mAh, Li-Polymer",Android 5.1 Lollipop,1600 x 1200 pixels,,"b, g, n","2.0, Standard USB",4.0,,https://www.devicespecifications.com/en/price/156a3c46,https://www.devicespecifications.com/images/model/156a3c46/320/main.jpg,X10 Plus;
teclast,970 g,Intel Core m3-6Y30,"Intel Skylake, 2200 MHz, Cores: 2","Intel HD Graphics 515, 850 MHz","8 GB, 1866 MHz",128 GB,"microSD, microSDHC, microSDXC","11.6 in, IPS, 1920 x 1080 pixels, 24 bit","9000 mAh, Li-Polymer",Microsoft Windows 10 Home Edition,2592 x 1944 pixels,,"b, g, n, Wi-Fi Direct","3.0, Standard USB",4.0,,https://www.devicespecifications.com/en/price/84013bbf,https://www.devicespecifications.com/images/model/84013bbf/320/main.jpg,X3 Pro;
teclast,623 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","2 GB, 1600 MHz",32 GB,"microSD, microSDHC, microSDXC","10.6 in, IPS, 1920 x 1080 pixels, 24 bit","7300 mAh, Li-Polymer",Android 5.1 Lollipop,1600 x 1200 pixels,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/9c763b88,https://www.devicespecifications.com/images/model/9c763b88/320/main.jpg,X16 Plus;
teclast,320 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","2 GB, 1600 MHz",32 GB,"microSD, microSDHC, microSDXC","8 in, IPS, 1920 x 1200 pixels, 24 bit","3800 mAh, Li-Polymer",Android 5.1 Lollipop,1600 x 1200 pixels,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/c3283b87,https://www.devicespecifications.com/images/model/c3283b87/320/main.jpg,X80 Power;
teclast,328 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","2 GB, 1600 MHz",32 GB,"microSD, microSDHC, microSDXC","8 in, IPS, 1920 x 1200 pixels, 24 bit","3800 mAh, Li-Polymer",Android 5.1 Lollipop,1600 x 1200 pixels,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/c16b3b26,https://www.devicespecifications.com/images/model/c16b3b26/320/main.jpg,X80 Pro;
teclast,318 g,Intel Atom Z3735F,"Intel Bay Trail, 1830 MHz, Cores: 4","Intel HD Graphics, 646 MHz","2 GB, 1333 MHz",32 GB,"microSD, microSDHC, microSDXC","7.5 in, IPS, 1440 x 1080 pixels, 24 bit","3500 mAh, Li-Polymer",Android 4.4.4 KitKat,1600 x 1200 pixels,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/53223b25,https://www.devicespecifications.com/images/model/53223b25/320/main.jpg,X89 Kindow;
teclast,844 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","11.6 in, IPS, 1920 x 1080 pixels, 24 bit","8000 mAh, Li-Polymer",Android 5.1 Lollipop,1600 x 1200 pixels,,"b, g, n, Wi-Fi Display","2.0, Standard USB",4.0,,https://www.devicespecifications.com/en/price/aa5c3c22,https://www.devicespecifications.com/images/model/aa5c3c22/320/main.jpg,Tbook 16;
teclast,585 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","10.1 in, IPS, 1920 x 1200 pixels, 24 bit","6500 mAh, Li-Polymer",Android 5.1 Lollipop,,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/e1af3b89,https://www.devicespecifications.com/images/model/e1af3b89/320/main.jpg,Tbook 10;
teclast,650 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","10.6 in, IPS, 1920 x 1080 pixels, 24 bit","7500 mAh, Li-Polymer",Android 5.1 Lollipop,1600 x 1200 pixels,,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/9c893acf,https://www.devicespecifications.com/images/model/9c893acf/320/main.jpg,Tbook 11;
teclast,328 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","2 GB, 1600 MHz",32 GB,"microSD, microSDHC, microSDXC","8 in, IPS, 1280 x 800 pixels, 24 bit","3800 mAh, Li-Polymer",Android 5.1 Lollipop,1600 x 1200 pixels,,"b, g, n, Wi-Fi Hotspot, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/dc393a1e,https://www.devicespecifications.com/images/model/dc393a1e/320/main.jpg,X80 Plus Dual OS;
teclast,521 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","9.7 in, IPS, 2048 x 1536 pixels, 24 bit","8000 mAh, Li-Polymer",Android 5.1 Lollipop,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/d7b13980,https://www.devicespecifications.com/images/model/d7b13980/320/main.jpg,X98 Plus Dual OS;
teclast,269 g,Intel Atom x3-C3230,"Intel Atom SoFIA, 1000 MHz, Cores: 4","ARM Mali-450 MP4, 600 MHz, Cores: 4",1 GB,8 GB,"microSD, microSDHC","7 in, IPS, 1024 x 600 pixels, 24 bit","3000 mAh, Li-Polymer",Android 5.1 Lollipop,1600 x 1200 pixels,Mini-SIM,"b, g, n","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/3adf382b,https://www.devicespecifications.com/images/model/3adf382b/320/main.jpg,X70 R 3G;
teclast,605 g,Intel Atom x7-Z8700,"Intel Cherry Trail, 2400 MHz, Cores: 4","Intel HD Graphics, 600 MHz","8 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","11.6 in, IPS, 1920 x 1080 pixels, 24 bit","8500 mAh, Li-Polymer",Android 5.1 Lollipop,,,"b, g, n, Wi-Fi Direct","3.0, Standard USB",4.0,,,https://www.devicespecifications.com/images/model/db8d37e1/320/main.jpg,X16 Power Dual OS;
teclast,879 g,Intel Atom x5-Z8500,"Intel Cherry Trail, 2240 MHz, Cores: 4","Intel HD Graphics, 600 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","11.6 in, IPS, 1920 x 1080 pixels, 24 bit","8500 mAh, Li-Polymer",Android 5.1 Lollipop,2592 x 1944 pixels,,"b, g, n, Wi-Fi Direct","3.0, Standard USB",4.0,,,https://www.devicespecifications.com/images/model/0c8437d7/320/main.jpg,X16 Pro Dual OS;
teclast,328 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","2 GB, 1600 MHz",32 GB,"microSD, microSDHC, microSDXC","8 in, IPS, 1280 x 800 pixels, 24 bit","3800 mAh, Li-Polymer",Microsoft Windows 10,1600 x 1200 pixels,,"b, g, n, Wi-Fi Hotspot, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/0ae437af,https://www.devicespecifications.com/images/model/0ae437af/320/main.jpg,X80 Plus;
teclast,527 g,Intel Atom Z3735F,"Intel Bay Trail, 1830 MHz, Cores: 4","Intel HD Graphics, 646 MHz","2 GB, 1333 MHz","32 GB, 64 GB","microSD, microSDHC","9.7 in, IPS, 2048 x 1536 pixels, 24 bit","8000 mAh, Li-Polymer",Android 5.0 Lollipop,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,,https://www.devicespecifications.com/images/model/9a9c3768/320/main.jpg,X98 Air III Dual OS;
teclast,521 g,Intel Atom Z3735F,"Intel Bay Trail, 1830 MHz, Cores: 4","Intel HD Graphics, 646 MHz","2 GB, 1333 MHz",32 GB,"microSD, microSDHC","9.7 in, IPS, 2048 x 1536 pixels, 24 bit","8000 mAh, Li-Polymer",Android 5.0 Lollipop,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/b18c36b2,https://www.devicespecifications.com/images/model/b18c36b2/320/main.jpg,X98 Air III;
teclast,288 g,MediaTek MT8163,"ARM Cortex-A53, 1300 MHz, Cores: 4","ARM Mali-T720 MP2, Cores: 2","1 GB, 800 MHz",8 GB,"microSD, microSDHC","8 in, IPS, 1280 x 800 pixels, 24 bit","3500 mAh, Li-Polymer",Android 5.1 Lollipop,"1600 x 1200 pixels, 640 x 480 pixels, 30 fps",,"b, g, n, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/abb34247,https://www.devicespecifications.com/images/model/abb34247/320/main.jpg,P80h;
teclast,844 g,Intel Core M-5Y10c,"2000 MHz, Cores: 4","Intel HD Graphics 5300, 800 MHz",4 GB,"64 GB, 128 GB","microSD, microSDHC","11.6 in, IPS, 1920 x 1080 pixels, 24 bit","12000 mAh, Li-Polymer",Microsoft Windows 10,2560 x 1920 pixels,,"b, g, n","3.0, Standard USB",4.0,,https://www.devicespecifications.com/en/price/23b637c7,https://www.devicespecifications.com/images/model/23b637c7/320/main.jpg,X2 Pro;
teclast,526 g,Intel Atom x5-Z8500,"Intel Cherry Trail, 2240 MHz, Cores: 4","Intel HD Graphics, 600 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","9.7 in, IPS, 2048 x 1536 pixels, 24 bit","8000 mAh, Li-Polymer",Android 5.1 Lollipop,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/428737e2,https://www.devicespecifications.com/images/model/428737e2/320/main.jpg,X98 Pro Dual OS;
teclast,526 g,Intel Atom x5-Z8500,"Intel Cherry Trail, 2240 MHz, Cores: 4","Intel HD Graphics, 600 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","9.7 in, IPS, 2048 x 1536 pixels, 24 bit","8000 mAh, Li-Polymer",Microsoft Windows 10,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/244e3600,https://www.devicespecifications.com/images/model/244e3600/320/main.jpg,X98 Pro;
teclast,521 g,Intel Atom x5-Z8300,"Intel Cherry Trail, 1840 MHz, Cores: 4","Intel HD Graphics, 500 MHz","4 GB, 1600 MHz",64 GB,"microSD, microSDHC, microSDXC","9.7 in, IPS, 2048 x 1536 pixels, 24 bit","8000 mAh, Li-Polymer",Microsoft Windows 10 Home Edition,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",,"b, g, n, Wi-Fi Display","2.0, Micro USB",4.0,,https://www.devicespecifications.com/en/price/154037e3,https://www.devicespecifications.com/images/model/154037e3/320/main.jpg,X98 Plus;
teclast,270 g,Intel Atom x3-C3130,"Intel Atom SoFIA, 1000 MHz, Cores: 2","ARM Mali-400 MP2, 533 MHz, Cores: 2","512 MB, 800 MHz",4 GB,"microSD, microSDHC, microSDXC","7 in, IPS, 1024 x 600 pixels, 24 bit","3000 mAh, Li-Polymer",Android 4.4 KitKat,1600 x 1200 pixels,Mini-SIM,"b, g, n","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/5b1d33f1,https://www.devicespecifications.com/images/model/5b1d33f1/320/main.jpg,X70 3G;
